Toy Story	5131	4	962130833
Jumanji	5131	5	962131525
Grumpier old man	5131	2	962132107
Toy Story	5135	4	962088896
Toy Story	5136	4	962088211
Jumanji	5136	4	962093844
Toy Story	5137	5	964337708
Toy Story	5138	4	962060003
Toy Story	5140	4	964874825
Jumanji	5142	3	962147459
Toy Story	5143	4	962831573
Toy Story	5150	4	961990184
Jumanji	5151	3	961985985
Grumpier old man	5153	2	961972553
Toy Story	5156	5	1041862897
Toy Story	5158	4	961939869
Grumpier old man	5159	3	961935975
Toy Story	5161	1	961908187
Jumanji	5161	3	961910317
Toy Story	5163	5	961902851
Grumpier old man	5163	3	961904663
Toy Story	5164	4	961902845
Toy Story	5165	5	961904529
Toy Story	5167	4	961898557
Jumanji	5167	4	962855006
Toy Story	5168	5	961892162
Toy Story	5172	3	977084758
Jumanji	5172	4	962723289
Toy Story	5173	4	961863575
Toy Story	5176	3	961861723
Toy Story	5178	5	961996101
Toy Story	5180	5	961806079
Toy Story	5183	5	961769860
Toy Story	5184	3	961734837
Toy Story	5188	5	961721324
Toy Story	5190	4	961704456
Toy Story	5193	5	969062190
Toy Story	5196	4	961693490
Toy Story	5200	4	961650028
Jumanji	5200	5	961649149
Toy Story	5205	4	961640362
Toy Story	5206	4	961629983
Toy Story	5208	5	961657379
Toy Story	5210	4	966385502
Jumanji	5218	5	961550409
Toy Story	5220	4	961541170
Toy Story	5222	4	961530923
Jumanji	5222	2	961531755
Toy Story	5225	3	961684160
Jumanji	5225	3	961519899
Toy Story	5230	3	961462664
Jumanji	5230	3	961545750
Toy Story	5231	5	961460177
Toy Story	5232	5	961459069
Jumanji	5232	4	961459332
Toy Story	5239	4	961444005
Toy Story	5243	1	961390737
Jumanji	5244	4	961383232
Grumpier old man	5249	3	961603015
Jumanji	5250	3	961355447
Grumpier old man	5250	1	961358994
Toy Story	5253	4	961293824
Toy Story	5256	5	961271920
Grumpier old man	5256	3	961299084
Toy Story	5264	5	961181197
Toy Story	5265	4	961220455
Toy Story	5268	5	961168407
Jumanji	5268	3	961168963
Toy Story	5270	5	961164537
Toy Story	5271	4	961141370
Toy Story	5273	5	961109877
Toy Story	5276	4	964730241
Toy Story	5277	4	964555701
Jumanji	5277	3	961792484
Jumanji	5278	2	963263220
Toy Story	5282	5	961095758
Toy Story	5283	4	961166079
Toy Story	5286	4	961091673
Jumanji	5287	2	961086411
Toy Story	5289	5	961082809
Toy Story	5291	5	981591668
Toy Story	5293	4	961055424
Toy Story	5301	5	960975612
Toy Story	5302	4	960955729
Jumanji	5302	4	960954300
Toy Story	5305	4	960939471
Toy Story	5306	5	960939077
Jumanji	5306	4	961012382
Grumpier old man	5306	4	960940446
Toy Story	5312	5	960923595
Jumanji	5312	4	962157431
Toy Story	5317	4	960908658
Toy Story	5319	4	960865611
Jumanji	5319	2	960867210
Toy Story	5320	3	960863335
Toy Story	5321	5	960863250
Jumanji	5321	2	960865808
Toy Story	5322	4	973370358
Jumanji	5322	2	1025710301
Toy Story	5323	4	960848145
Toy Story	5324	5	960857089
Toy Story	5325	3	960846554
Toy Story	5326	2	960845847
Toy Story	5331	4	960831827
Toy Story	5339	4	960713210
Grumpier old man	5340	1	960703712
Toy Story	5342	4	960684263
Toy Story	5343	5	966890616
Toy Story	5345	5	960672305
Toy Story	5347	4	960667177
Grumpier old man	5347	5	960667920
Toy Story	5350	4	960662884
Jumanji	5351	3	960658424
Toy Story	5355	2	960597298
Toy Story	5359	5	960547997
Jumanji	5359	4	960604200
Toy Story	5361	3	960519728
Jumanji	5361	1	960525080
Grumpier old man	5361	4	960520368
Toy Story	5364	4	960523042
Toy Story	5365	4	960501860
Jumanji	5365	3	960503849
Grumpier old man	5365	4	960504254
Toy Story	5366	3	960500723
Toy Story	5367	5	960501161
Jumanji	5367	2	960500979
Grumpier old man	5367	3	960504909
Toy Story	5371	5	978979144
Toy Story	5375	5	960414589
Toy Story	5376	3	960409338
Toy Story	5381	4	960928637
Toy Story	5384	4	960332121
Toy Story	5386	4	960328869
Toy Story	5387	5	960328775
Toy Story	5390	4	960330835
Toy Story	5394	4	961438194
Grumpier old man	5394	3	1006905743
Toy Story	5396	5	960312368
Toy Story	5397	1	963416113
Toy Story	5401	4	963434384
Jumanji	5401	3	960259692
Toy Story	5402	4	960258565
Toy Story	5403	2	960398451
Toy Story	5404	5	960255380
Toy Story	5406	5	960304768
Jumanji	5408	4	960246287
Toy Story	5412	5	960241759
Toy Story	5415	3	960233378
Toy Story	5416	5	960224809
Toy Story	5418	5	960183958
Toy Story	5420	4	960157694
Jumanji	5420	4	960158225
Toy Story	5424	5	995068927
Toy Story	5427	5	960089597
Toy Story	5428	4	960082882
Grumpier old man	5430	5	960074152
Toy Story	5431	5	960069702
Jumanji	5433	3	960050374
Toy Story	5441	4	959989172
Jumanji	5441	3	959990545
Jumanji	5443	4	959990488
Toy Story	5446	5	959971354
Toy Story	5448	4	959965342
Toy Story	5452	5	959933200
Jumanji	5452	2	959935514
Toy Story	5453	5	959927971
Toy Story	5455	2	959915773
Jumanji	5455	4	962595670
Toy Story	5456	3	959913523
Toy Story	5457	4	959913526
Toy Story	5458	4	967881554
Grumpier old man	5459	3	959912003
Toy Story	5461	5	959903433
Toy Story	5463	5	959900645
Jumanji	5471	2	959895356
Toy Story	5474	4	959881377
Toy Story	5478	3	959874277
Toy Story	5479	4	959868253
Toy Story	5482	4	959865777
Toy Story	5483	5	959888269
Toy Story	5485	3	959834275
Toy Story	5488	2	959817691
Toy Story	5490	4	959816295
Toy Story	5492	4	996697549
Jumanji	5492	3	996764094
Grumpier old man	5492	2	996765569
Toy Story	5493	4	959813225
Jumanji	5493	3	959886138
Grumpier old man	5493	2	959812862
Toy Story	5496	4	959809659
Toy Story	5497	5	959805659
Toy Story	5500	3	959797985
Toy Story	5501	4	959798152
Toy Story	5504	5	959736558
Jumanji	5504	5	959736397
Toy Story	5505	5	959732151
Jumanji	5506	3	959728352
Toy Story	5511	5	959787510
Jumanji	5511	4	959800798
Toy Story	5512	5	959712524
Jumanji	5515	2	959704102
Toy Story	5519	4	959652103
Grumpier old man	5519	2	959656322
Toy Story	5521	5	959649206
Toy Story	5522	4	960089502
Toy Story	5523	5	959645523
Jumanji	5523	3	959647419
Toy Story	5524	5	959639915
Toy Story	5525	4	959636806
Toy Story	5530	3	959623744
Jumanji	5530	2	959623497
Toy Story	5535	3	959581709
Jumanji	5536	2	959990954
Toy Story	5543	4	959510637
Jumanji	5543	3	959510372
Toy Story	5545	4	959491684
Toy Story	5550	3	959472784
Jumanji	5550	4	959474113
Toy Story	5555	4	959458651
Jumanji	5555	4	959550502
Toy Story	5556	2	959443373
Toy Story	5557	5	959440917
Toy Story	5558	3	959390869
Jumanji	5558	2	959391265
Toy Story	5560	5	959375609
Toy Story	5563	2	959365387
Toy Story	5565	5	1000931674
Jumanji	5568	5	959310761
Toy Story	5570	5	959309052
Jumanji	5570	3	959541466
Toy Story	5571	3	964816797
Toy Story	5575	4	959291679
Jumanji	5575	3	959291428
Toy Story	5578	4	959289359
Jumanji	5580	2	959346265
Toy Story	5583	4	959280229
Toy Story	5587	5	959282691
Toy Story	5593	5	959225935
Toy Story	5596	4	959218864
Toy Story	5598	4	959214130
Toy Story	5600	5	959462163
Toy Story	5602	5	959816805
Jumanji	5604	3	959459608
Grumpier old man	5604	3	960002392
Toy Story	5605	3	959551339
Jumanji	5605	2	959551081
Grumpier old man	5605	1	959569544
Toy Story	5607	4	959715382
Toy Story	5610	5	959181348
Toy Story	5614	4	959132882
Jumanji	5614	4	964400831
Toy Story	5615	5	959132461
Jumanji	5615	3	959306539
Toy Story	5618	5	959121418
Jumanji	5619	4	959120209
Toy Story	5620	4	970502261
Jumanji	5620	3	970515147
Toy Story	5621	2	959097720
Toy Story	5627	4	959047414
Jumanji	5627	3	959043190
Toy Story	5629	4	959023859
Toy Story	5630	4	980083734
Toy Story	5631	4	959135027
Toy Story	5634	5	959009539
Jumanji	5634	4	959008544
Toy Story	5635	4	959003127
Toy Story	5636	3	958967064
Toy Story	5637	4	959013872
Toy Story	5641	4	958926532
Grumpier old man	5641	3	958926966
Toy Story	5643	5	958889060
Jumanji	5643	3	962739059
Grumpier old man	5643	2	962740179
Toy Story	5644	4	958881146
Toy Story	5645	5	959231165
Toy Story	5649	5	958865906
Toy Story	5650	4	958864156
Jumanji	5650	4	958863085
Toy Story	5651	5	958847534
Toy Story	5654	4	958846696
Toy Story	5657	4	958828080
Jumanji	5657	4	1041646930
Toy Story	5659	4	958789889
Toy Story	5661	5	958780306
Toy Story	5662	4	958933731
Toy Story	5663	3	958769545
Jumanji	5663	4	958770442
Toy Story	5664	4	958765062
Toy Story	5667	4	958755686
Toy Story	5674	5	958680236
Toy Story	5675	5	976032426
Toy Story	5676	5	958676113
Grumpier old man	5676	4	958677467
Toy Story	5678	5	958628271
Jumanji	5682	2	958963071
Toy Story	5684	5	958609116
Toy Story	5686	4	958604509
Toy Story	5688	4	958602778
Toy Story	5689	3	958610599
Jumanji	5689	3	960784566
Jumanji	5691	4	958599531
Toy Story	5698	5	958590540
Jumanji	5698	4	958595123
Toy Story	5699	4	958617270
Toy Story	5700	4	958588609
Toy Story	5701	5	958588502
Toy Story	5702	4	958579035
Toy Story	5705	5	958544574
Jumanji	5705	4	958546369
Toy Story	5706	5	958529864
Toy Story	5707	5	965926481
Toy Story	5716	4	958510802
Toy Story	5717	4	958865981
Toy Story	5720	3	958577527
Jumanji	5720	1	958578453
Grumpier old man	5720	1	958578198
Toy Story	5721	5	958503382
Toy Story	5723	4	999112071
Toy Story	5728	4	958468308
Grumpier old man	5728	4	958471754
Toy Story	5730	3	958441802
Toy Story	5734	4	983393245
Toy Story	5738	5	958414730
Toy Story	5740	5	958406177
Toy Story	5742	5	958397244
Grumpier old man	5744	4	959996590
Toy Story	5746	4	958354402
Toy Story	5747	5	958355978
Jumanji	5747	4	958698523
Grumpier old man	5747	2	958359231
Toy Story	5748	5	958346999
Toy Story	5749	5	962843576
Toy Story	5751	5	958309516
Jumanji	5751	3	958309656
Toy Story	5752	4	958276121
Toy Story	5753	4	958272180
Toy Story	5754	5	958270974
Toy Story	5757	3	958259702
Toy Story	5759	4	959557841
Toy Story	5760	5	958250285
Toy Story	5761	5	982011671
Toy Story	5762	5	958223224
Jumanji	5762	1	958311777
Toy Story	5763	5	958837008
Jumanji	5763	3	958836672
Toy Story	5769	3	958254716
Toy Story	5776	4	958171687
Toy Story	5777	3	958160282
Toy Story	5779	3	958156694
Toy Story	5780	3	958153467
Grumpier old man	5780	1	958155242
Toy Story	5782	3	958152579
Jumanji	5782	3	959367374
Toy Story	5788	5	958108508
Grumpier old man	5788	3	958109558
Toy Story	5790	5	958090975
Jumanji	5794	5	958069590
Grumpier old man	5794	4	958071934
Toy Story	5795	5	958145999
Jumanji	5795	2	958145830
Toy Story	5801	5	958011065
Toy Story	5807	4	957985007
Toy Story	5808	4	957983201
Toy Story	5809	5	957981564
Jumanji	5812	4	960874893
Grumpier old man	5812	3	962438353
Toy Story	5823	5	957901481
Toy Story	5824	4	957969740
Toy Story	5825	5	958015238
Toy Story	5827	4	957894429
Grumpier old man	5827	3	957894950
Toy Story	5829	4	957894072
Toy Story	5831	5	957896484
Jumanji	5831	3	957899346
Toy Story	5833	5	957879787
Jumanji	5837	3	958145140
Toy Story	5838	3	957840080
Toy Story	5839	5	957837181
Toy Story	5840	5	957829126
Toy Story	5841	5	957823673
Toy Story	5843	3	957807384
Toy Story	5845	4	957797990
Toy Story	5847	4	957791027
Grumpier old man	5847	2	957796689
Toy Story	5848	3	957782383
Jumanji	5848	4	957783630
Toy Story	5854	3	958272635
Jumanji	5854	4	958270871
Grumpier old man	5854	2	958273555
Toy Story	5857	3	957722335
Jumanji	5857	4	957721104
Toy Story	5858	5	957714977
Toy Story	5861	5	960792623
Toy Story	5862	5	957672645
Toy Story	5864	4	957662956
Toy Story	5868	3	957574474
Toy Story	5869	3	957573572
Toy Story	5871	4	957567468
Grumpier old man	5872	3	972434854
Toy Story	5875	5	965286616
Jumanji	5875	4	957583344
Toy Story	5880	4	957549395
Toy Story	5881	4	957548112
Grumpier old man	5881	5	957549548
Toy Story	5886	4	957486193
Jumanji	5886	2	957486746
Toy Story	5887	4	957484883
Toy Story	5888	5	957480017
Grumpier old man	5888	1	957479796
Toy Story	5889	4	957536204
Toy Story	5890	5	957471537
Toy Story	5896	2	957458673
Grumpier old man	5896	4	957459576
Toy Story	5903	5	957463952
Toy Story	5905	4	957375692
Toy Story	5908	5	958255559
Jumanji	5908	3	957374181
Toy Story	5911	3	962999498
Toy Story	5915	4	957333539
Grumpier old man	5915	4	957402196
Jumanji	5917	4	957316394
Toy Story	5920	4	957311565
Toy Story	5921	4	957304263
Toy Story	5925	3	957286024
Jumanji	5925	5	957294433
Toy Story	5930	5	957232566
Toy Story	5931	4	957226924
Jumanji	5931	4	957227079
Toy Story	5935	4	957217894
Toy Story	5938	5	957274212
Jumanji	5938	4	1002300778
Toy Story	5943	4	957201728
Grumpier old man	5946	4	957194869
Grumpier old man	5948	3	957195752
Toy Story	5949	3	970348455
Toy Story	5953	4	957142861
Toy Story	5954	5	957651803
Jumanji	5954	4	957651394
Toy Story	5955	4	957109919
Grumpier old man	5955	2	957110672
Jumanji	5956	2	957079525
Toy Story	5957	3	958404475
Toy Story	5959	3	957044765
Jumanji	5961	4	957022911
Grumpier old man	5961	3	957024904
Toy Story	5964	5	956997005
Jumanji	5964	1	956996888
Toy Story	5971	4	957288718
Toy Story	5972	4	956954891
Grumpier old man	5972	3	976205350
Toy Story	5978	5	964183661
Jumanji	5978	4	964186422
Toy Story	5980	3	956943357
Toy Story	5982	4	956935890
Toy Story	5985	4	961118020
Toy Story	5989	5	956874124
Jumanji	5989	4	956874389
Toy Story	5991	4	1000092676
Toy Story	5995	5	957388111
Toy Story	5996	5	959798556
Jumanji	5996	3	956854341
Toy Story	6000	3	956879000
Jumanji	6000	3	956884937
Grumpier old man	6000	3	956885279
Jumanji	6001	3	956805460
Toy Story	6006	2	957032777
Jumanji	6006	2	957032380
Toy Story	6010	5	957463288
Toy Story	6011	5	956786106
Toy Story	6013	5	959116383
Toy Story	6015	5	956778765
Toy Story	6016	4	956778750
Grumpier old man	6016	2	956785966
Jumanji	6019	4	956761170
Toy Story	6021	3	956757147
Toy Story	6022	5	956755763
Toy Story	6025	5	956812867
Grumpier old man	6025	3	956731760
Jumanji	6030	4	956719238
Toy Story	6032	4	956718127
Toy Story	6035	4	956712849
Grumpier old man	6035	1	956713372
Toy Story	6040	3	957717358
